sample_id,image_path,ground_truth,stay_positive_score,stay_positive_postcal_prediction,official_fsd_prediction,fsd_finetune_v1_prediction,fsd_finetune_v2_prediction,conflict_count,conflict_type,priority_score
adm_auto_2763,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_34.PNG,fake,0.44999716252850896,fake,real,real,real,3,strong_conflict,30.061179
adm_auto_2114,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/417_adm_174.PNG,fake,0.4498734603145282,fake,real,real,real,3,strong_conflict,30.061055
adm_auto_0927,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/239_adm_34.PNG,fake,0.4497473761671634,fake,real,real,real,3,strong_conflict,30.060929
adm_auto_0839,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_85.PNG,fake,0.44955432132812545,fake,real,real,real,3,strong_conflict,30.060736
adm_auto_1954,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/393_adm_7.PNG,fake,0.4494782795142651,fake,real,real,real,3,strong_conflict,30.060660
adm_auto_2745,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_34.PNG,fake,0.4493336779105442,fake,real,real,real,3,strong_conflict,30.060516
adm_auto_1533,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/32_adm_34.PNG,fake,0.44898743003838043,fake,real,real,real,3,strong_conflict,30.060169
adm_auto_0869,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/22_adm_85.PNG,fake,0.4487232311164426,fake,real,real,real,3,strong_conflict,30.059905
adm_auto_0548,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/182_adm_174.PNG,fake,0.44870537843960484,fake,real,real,real,3,strong_conflict,30.059887
adm_auto_2443,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/467_adm_153.PNG,fake,0.4483014837447281,fake,real,real,real,3,strong_conflict,30.059483
adm_auto_2279,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/441_adm_85.PNG,fake,0.44824865522483814,fake,real,real,real,3,strong_conflict,30.059431
adm_auto_1701,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/355_adm_34.PNG,fake,0.4481144893924115,fake,real,real,real,3,strong_conflict,30.059296
adm_auto_2809,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/521_adm_153.PNG,fake,0.4477665452254962,fake,real,real,real,3,strong_conflict,30.058949
adm_auto_2098,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/414_adm_7.PNG,fake,0.44772396048232527,fake,real,real,real,3,strong_conflict,30.058906
adm_auto_0441,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/166_adm_34.PNG,fake,0.44766577427718035,fake,real,real,real,3,strong_conflict,30.058848
adm_auto_0585,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/188_adm_34.PNG,fake,0.4474370070114858,fake,real,real,real,3,strong_conflict,30.058619
adm_auto_1191,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/279_adm_34.PNG,fake,0.44712237682076045,fake,real,real,real,3,strong_conflict,30.058304
adm_auto_0427,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/164_adm_153.PNG,fake,0.4471183894243355,fake,real,real,real,3,strong_conflict,30.058300
adm_auto_0557,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/183_adm_85.PNG,fake,0.44711536859908674,fake,real,real,real,3,strong_conflict,30.058297
adm_auto_0790,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_7.PNG,fake,0.4470537960334881,fake,real,real,real,3,strong_conflict,30.058236
adm_auto_1468,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/31_adm_7.PNG,fake,0.4470349572490444,fake,real,real,real,3,strong_conflict,30.058217
adm_auto_1502,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/325_adm_174.PNG,fake,0.4469710137993956,fake,real,real,real,3,strong_conflict,30.058153
adm_auto_2860,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/529_adm_7.PNG,fake,0.4467899309673442,fake,real,real,real,3,strong_conflict,30.057972
adm_auto_2268,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/43_adm_91.PNG,fake,0.44678048667095743,fake,real,real,real,3,strong_conflict,30.057962
adm_auto_0125,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_85.PNG,fake,0.4465541563826364,fake,real,real,real,3,strong_conflict,30.057736
adm_auto_0554,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/183_adm_174.PNG,fake,0.44632807065494934,fake,real,real,real,3,strong_conflict,30.057510
adm_auto_1297,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/295_adm_153.PNG,fake,0.4452563133029403,fake,real,real,real,3,strong_conflict,30.056438
adm_auto_0432,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/164_adm_91.PNG,fake,0.4450671588362612,fake,real,real,real,3,strong_conflict,30.056249
adm_auto_1706,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/356_adm_174.PNG,fake,0.44502228011554923,fake,real,real,real,3,strong_conflict,30.056204
adm_auto_2592,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/489_adm_91.PNG,fake,0.4449270377520808,fake,real,real,real,3,strong_conflict,30.056109
adm_auto_0624,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/193_adm_91.PNG,fake,0.4448729254727321,fake,real,real,real,3,strong_conflict,30.056055
adm_auto_0019,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/102_adm_153.PNG,fake,0.4447787340571777,fake,real,real,real,3,strong_conflict,30.055961
adm_auto_0111,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_34.PNG,fake,0.44453660717280113,fake,real,real,real,3,strong_conflict,30.055719
adm_auto_0706,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/205_adm_7.PNG,fake,0.4445246486847072,fake,real,real,real,3,strong_conflict,30.055707
adm_auto_2652,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_91.PNG,fake,0.44447989196517634,fake,real,real,real,3,strong_conflict,30.055662
adm_auto_2082,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/411_adm_91.PNG,fake,0.44438763808785964,fake,real,real,real,3,strong_conflict,30.055570
adm_auto_0124,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_7.PNG,fake,0.4443708311739469,fake,real,real,real,3,strong_conflict,30.055553
adm_auto_2741,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_85.PNG,fake,0.4443690287652911,fake,real,real,real,3,strong_conflict,30.055551
adm_auto_2310,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/446_adm_91.PNG,fake,0.44421945370563876,fake,real,real,real,3,strong_conflict,30.055401
adm_auto_0963,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/244_adm_34.PNG,fake,0.44410581383477765,fake,real,real,real,3,strong_conflict,30.055288
adm_auto_0260,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/139_adm_174.PNG,fake,0.4440845060838379,fake,real,real,real,3,strong_conflict,30.055267
adm_auto_2220,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/432_adm_91.PNG,fake,0.44405136850839744,fake,real,real,real,3,strong_conflict,30.055233
adm_auto_0539,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/180_adm_85.PNG,fake,0.4434297075611234,fake,real,real,real,3,strong_conflict,30.054612
adm_auto_1637,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_85.PNG,fake,0.443308334797684,fake,real,real,real,3,strong_conflict,30.054490
adm_auto_1287,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/293_adm_34.PNG,fake,0.4430628236868901,fake,real,real,real,3,strong_conflict,30.054245
adm_auto_2478,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/471_adm_91.PNG,fake,0.4429665630012311,fake,real,real,real,3,strong_conflict,30.054149
adm_auto_0971,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/245_adm_85.PNG,fake,0.44292080915434434,fake,real,real,real,3,strong_conflict,30.054103
adm_auto_0708,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/205_adm_91.PNG,fake,0.4427397352862207,fake,real,real,real,3,strong_conflict,30.053922
adm_auto_0774,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_91.PNG,fake,0.4427309125519551,fake,real,real,real,3,strong_conflict,30.053913
adm_auto_1982,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/398_adm_174.PNG,fake,0.442731302369988,fake,real,real,real,3,strong_conflict,30.053913
adm_auto_1189,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/279_adm_153.PNG,fake,0.44263419545151217,fake,real,real,real,3,strong_conflict,30.053816
adm_auto_2445,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/467_adm_34.PNG,fake,0.44251245779580056,fake,real,real,real,3,strong_conflict,30.053694
adm_auto_0320,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/148_adm_174.PNG,fake,0.44233042668382305,fake,real,real,real,3,strong_conflict,30.053512
adm_auto_1269,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/290_adm_34.PNG,fake,0.44194816275251064,fake,real,real,real,3,strong_conflict,30.053130
adm_auto_1976,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/397_adm_174.PNG,fake,0.441773620025978,fake,real,real,real,3,strong_conflict,30.052956
adm_auto_0391,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/159_adm_153.PNG,fake,0.4416458430736803,fake,real,real,real,3,strong_conflict,30.052828
adm_auto_2901,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/535_adm_34.PNG,fake,0.44160993671112136,fake,real,real,real,3,strong_conflict,30.052792
adm_auto_1489,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/323_adm_153.PNG,fake,0.44155652339691864,fake,real,real,real,3,strong_conflict,30.052739
adm_auto_2439,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/466_adm_34.PNG,fake,0.44136611215962845,fake,real,real,real,3,strong_conflict,30.052548
adm_auto_2255,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/438_adm_85.PNG,fake,0.4413250649074537,fake,real,real,real,3,strong_conflict,30.052507
adm_auto_2932,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/53_adm_7.PNG,fake,0.4412513948926946,fake,real,real,real,3,strong_conflict,30.052433
adm_auto_1753,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/363_adm_153.PNG,fake,0.44108920177334493,fake,real,real,real,3,strong_conflict,30.052271
adm_auto_1639,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_153.PNG,fake,0.44091549936200225,fake,real,real,real,3,strong_conflict,30.052097
adm_auto_2271,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/440_adm_34.PNG,fake,0.44075577749668987,fake,real,real,real,3,strong_conflict,30.051938
adm_auto_0512,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/177_adm_174.PNG,fake,0.4406677010468524,fake,real,real,real,3,strong_conflict,30.051850
adm_auto_0040,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/105_adm_7.PNG,fake,0.4406459197518987,fake,real,real,real,3,strong_conflict,30.051828
adm_auto_1969,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/396_adm_153.PNG,fake,0.44045318115615584,fake,real,real,real,3,strong_conflict,30.051635
adm_auto_1211,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/281_adm_85.PNG,fake,0.4403859249047791,fake,real,real,real,3,strong_conflict,30.051568
adm_auto_1999,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/3_adm_153.PNG,fake,0.4401779274285866,fake,real,real,real,3,strong_conflict,30.051360
adm_auto_2163,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/424_adm_34.PNG,fake,0.4400866870286123,fake,real,real,real,3,strong_conflict,30.051269
adm_auto_1099,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/265_adm_153.PNG,fake,0.44007736041631557,fake,real,real,real,3,strong_conflict,30.051259
adm_auto_2999,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/54_adm_85.PNG,fake,0.4399490221526812,fake,real,real,real,3,strong_conflict,30.051131
adm_auto_2454,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/468_adm_91.PNG,fake,0.4399086509127506,fake,real,real,real,3,strong_conflict,30.051091
adm_auto_1600,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_7.PNG,fake,0.4397115072926373,fake,real,real,real,3,strong_conflict,30.050894
adm_auto_1026,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/253_adm_91.PNG,fake,0.43970537034228957,fake,real,real,real,3,strong_conflict,30.050887
adm_auto_0233,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/134_adm_85.PNG,fake,0.4396060040794719,fake,real,real,real,3,strong_conflict,30.050788
adm_auto_0884,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/232_adm_174.PNG,fake,0.43958438182944815,fake,real,real,real,3,strong_conflict,30.050766
adm_auto_2042,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/406_adm_174.PNG,fake,0.4394576510377769,fake,real,real,real,3,strong_conflict,30.050640
adm_auto_2353,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/453_adm_153.PNG,fake,0.43940543369452584,fake,real,real,real,3,strong_conflict,30.050587
adm_auto_0313,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/147_adm_153.PNG,fake,0.43932190794878073,fake,real,real,real,3,strong_conflict,30.050504
adm_auto_1409,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/310_adm_85.PNG,fake,0.4392686201757895,fake,real,real,real,3,strong_conflict,30.050451
adm_auto_0926,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/239_adm_174.PNG,fake,0.43925163459213473,fake,real,real,real,3,strong_conflict,30.050434
adm_auto_0658,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/199_adm_7.PNG,fake,0.4390457991650144,fake,real,real,real,3,strong_conflict,30.050228
adm_auto_0272,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/140_adm_174.PNG,fake,0.43896961985397737,fake,real,real,real,3,strong_conflict,30.050152
adm_auto_2384,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/458_adm_174.PNG,fake,0.43896586415925926,fake,real,real,real,3,strong_conflict,30.050148
adm_auto_0410,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/161_adm_174.PNG,fake,0.43888081986406036,fake,real,real,real,3,strong_conflict,30.050063
adm_auto_1946,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/392_adm_174.PNG,fake,0.43869579265313624,fake,real,real,real,3,strong_conflict,30.049878
adm_auto_2278,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/441_adm_7.PNG,fake,0.43849750639836094,fake,real,real,real,3,strong_conflict,30.049680
adm_auto_0319,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/148_adm_153.PNG,fake,0.4382842072948648,fake,real,real,real,3,strong_conflict,30.049466
adm_auto_1481,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/321_adm_85.PNG,fake,0.43827242462070765,fake,real,real,real,3,strong_conflict,30.049454
adm_auto_2512,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/477_adm_7.PNG,fake,0.4382100805143387,fake,real,real,real,3,strong_conflict,30.049392
adm_auto_2259,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/439_adm_34.PNG,fake,0.43820859849921484,fake,real,real,real,3,strong_conflict,30.049391
adm_auto_2363,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/454_adm_85.PNG,fake,0.43811907156856045,fake,real,real,real,3,strong_conflict,30.049301
adm_auto_2110,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/416_adm_7.PNG,fake,0.43807901999075083,fake,real,real,real,3,strong_conflict,30.049261
adm_auto_1470,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/31_adm_91.PNG,fake,0.43801005291766004,fake,real,real,real,3,strong_conflict,30.049192
adm_auto_2962,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/544_adm_7.PNG,fake,0.4379765659683024,fake,real,real,real,3,strong_conflict,30.049159
adm_auto_0916,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/237_adm_7.PNG,fake,0.43791096725353523,fake,real,real,real,3,strong_conflict,30.049093
adm_auto_1293,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/294_adm_34.PNG,fake,0.4376097579861084,fake,real,real,real,3,strong_conflict,30.048792
adm_auto_2760,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_91.PNG,fake,0.4375232555736502,fake,real,real,real,3,strong_conflict,30.048705
adm_auto_1680,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_91.PNG,fake,0.4374657263987686,fake,real,real,real,3,strong_conflict,30.048648
adm_auto_1043,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/256_adm_85.PNG,fake,0.43745791553466534,fake,real,real,real,3,strong_conflict,30.048640
adm_auto_0097,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_153.PNG,fake,0.43734006975062995,fake,real,real,real,3,strong_conflict,30.048522
adm_auto_0656,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/199_adm_174.PNG,fake,0.4371947267622401,fake,real,real,real,3,strong_conflict,30.048377
adm_auto_1979,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/397_adm_85.PNG,fake,0.43718574575716473,fake,real,real,real,3,strong_conflict,30.048368
adm_auto_1394,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/309_adm_174.PNG,fake,0.43710355548090857,fake,real,real,real,3,strong_conflict,30.048286
adm_auto_1879,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/382_adm_153.PNG,fake,0.4370567879895677,fake,real,real,real,3,strong_conflict,30.048239
adm_auto_0208,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/130_adm_7.PNG,fake,0.4370522264475517,fake,real,real,real,3,strong_conflict,30.048234
