sample_id,image_path,ground_truth,stay_positive_prediction,stay_positive_score,official_fsd_prediction,official_fsd_score,fsd_finetune_v1_prediction,fsd_finetune_v1_score,fsd_finetune_v2_prediction,fsd_finetune_v2_score,stay_positive_postcal_prediction,official_match,v1_match,v2_match,match_count,conflict_count,all_fsd_real,all_fsd_fake,conflict_pattern,prompt_type,file_index,score_bin_left,score_bin
adm_auto_0082,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/111_adm_7.PNG,fake,real,0.4182776902884623,fake,0.79052734375,fake,0.7744140625,fake,0.95556640625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,111,0.4,0.40-0.42
adm_auto_0083,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/111_adm_85.PNG,fake,real,0.4784367858317422,real,0.418701171875,fake,0.513671875,fake,0.7890625,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_85,111,0.46,0.46-0.48
adm_auto_0084,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/111_adm_91.PNG,fake,fake,0.5000957846638283,fake,0.9384765625,fake,0.81396484375,fake,0.9453125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,111,0.5,0.50-0.52
adm_auto_0085,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/112_adm_153.PNG,fake,real,0.4276626417772743,real,0.490234375,fake,0.51171875,fake,0.556640625,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_153,112,0.42,0.42-0.44
adm_auto_0086,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/112_adm_174.PNG,fake,real,0.3833905119144987,fake,0.64501953125,fake,0.6123046875,fake,0.7626953125,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_174,112,0.38,0.38-0.40
adm_auto_0087,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/112_adm_34.PNG,fake,real,0.3920177995945861,fake,0.6689453125,fake,0.5380859375,fake,0.6279296875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,112,0.38,0.38-0.40
adm_auto_0088,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/112_adm_7.PNG,fake,real,0.4289645770210971,real,0.309326171875,real,0.367919921875,real,0.173828125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,112,0.42,0.42-0.44
adm_auto_0089,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/112_adm_85.PNG,fake,real,0.3824186381457498,real,0.1767578125,real,0.2218017578125,real,0.1513671875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,112,0.38,0.38-0.40
adm_auto_0090,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/112_adm_91.PNG,fake,real,0.4420948781270611,fake,0.71875,fake,0.666015625,fake,0.7568359375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,112,0.44,0.44-0.46
adm_auto_0091,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/113_adm_153.PNG,fake,real,0.4569517298330914,real,0.25390625,real,0.449951171875,real,0.351806640625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,113,0.44,0.44-0.46
adm_auto_0092,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/113_adm_174.PNG,fake,real,0.4710867276015805,real,0.32177734375,real,0.46875,real,0.29052734375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,113,0.46,0.46-0.48
adm_auto_0093,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/113_adm_34.PNG,fake,real,0.4275527668554756,real,0.267333984375,real,0.47265625,real,0.466796875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,113,0.42,0.42-0.44
adm_auto_0094,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/113_adm_7.PNG,fake,real,0.4266874139142573,real,0.1656494140625,real,0.319091796875,real,0.226806640625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,113,0.42,0.42-0.44
adm_auto_0095,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/113_adm_85.PNG,fake,real,0.4549355063539398,real,0.33349609375,real,0.412841796875,real,0.24853515625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,113,0.44,0.44-0.46
adm_auto_0096,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/113_adm_91.PNG,fake,real,0.4124630697874699,real,0.48193359375,real,0.443115234375,real,0.29736328125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,113,0.4,0.40-0.42
adm_auto_0097,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_153.PNG,fake,real,0.4373400697506299,real,0.477783203125,real,0.46240234375,real,0.45703125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,114,0.42,0.42-0.44
adm_auto_0098,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_174.PNG,fake,real,0.3883771501882935,fake,0.6142578125,fake,0.5458984375,fake,0.78515625,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_174,114,0.38,0.38-0.40
adm_auto_0099,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_34.PNG,fake,real,0.4556113049709269,real,0.401123046875,real,0.406494140625,real,0.46240234375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,114,0.44,0.44-0.46
adm_auto_0100,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_7.PNG,fake,real,0.3773970217866774,fake,0.6123046875,real,0.47216796875,fake,0.619140625,real,False,True,False,1,2,False,False,SP=real;FSD=fake/real/fake,adm_7,114,0.36,0.36-0.38
adm_auto_0101,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_85.PNG,fake,real,0.3860533032536907,real,0.286865234375,real,0.3203125,real,0.42626953125,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,114,0.38,0.38-0.40
adm_auto_0102,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/114_adm_91.PNG,fake,real,0.4048371880929094,real,0.455078125,real,0.43408203125,real,0.4111328125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,114,0.4,0.40-0.42
adm_auto_0103,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_153.PNG,fake,real,0.3659787499116321,real,0.49169921875,real,0.4423828125,real,0.398681640625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_153,115,0.36,0.36-0.38
adm_auto_0104,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_174.PNG,fake,real,0.4799147506200757,real,0.41064453125,real,0.331298828125,fake,0.505859375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_174,115,0.46,0.46-0.48
adm_auto_0105,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_34.PNG,fake,real,0.408765258767447,real,0.37841796875,real,0.452880859375,real,0.35888671875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,115,0.4,0.40-0.42
adm_auto_0106,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_7.PNG,fake,real,0.4090603130063507,real,0.47412109375,real,0.436767578125,real,0.40576171875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,115,0.4,0.40-0.42
adm_auto_0107,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_85.PNG,fake,real,0.4277474533262227,real,0.09075927734375,real,0.2017822265625,real,0.03802490234375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,115,0.42,0.42-0.44
adm_auto_0108,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_91.PNG,fake,real,0.4031673426711752,real,0.3173828125,real,0.306884765625,real,0.447509765625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,115,0.4,0.40-0.42
adm_auto_0109,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_153.PNG,fake,real,0.3920282198617754,real,0.21533203125,real,0.1934814453125,real,0.302001953125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,116,0.38,0.38-0.40
adm_auto_0110,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_174.PNG,fake,real,0.4021254847938826,fake,0.611328125,real,0.454345703125,fake,0.5361328125,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_174,116,0.4,0.40-0.42
adm_auto_0111,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_34.PNG,fake,real,0.4445366071728011,real,0.412109375,real,0.376708984375,real,0.34619140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,116,0.44,0.44-0.46
adm_auto_0112,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_7.PNG,fake,real,0.3821263343312304,real,0.403564453125,real,0.361572265625,fake,0.53564453125,real,True,True,False,2,1,False,False,SP=real;FSD=real/real/fake,adm_7,116,0.38,0.38-0.40
adm_auto_0113,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_85.PNG,fake,real,0.4221821438082155,fake,0.6796875,real,0.47412109375,fake,0.59521484375,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_85,116,0.42,0.42-0.44
adm_auto_0114,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/116_adm_91.PNG,fake,real,0.3817541686113185,real,0.438720703125,real,0.415771484375,fake,0.55078125,real,True,True,False,2,1,False,False,SP=real;FSD=real/real/fake,adm_91,116,0.38,0.38-0.40
adm_auto_0115,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/117_adm_153.PNG,fake,real,0.3665408824556394,fake,0.59521484375,fake,0.57666015625,real,0.446533203125,real,False,False,True,1,2,False,False,SP=real;FSD=fake/fake/real,adm_153,117,0.36,0.36-0.38
adm_auto_0116,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/117_adm_174.PNG,fake,real,0.4118695897346826,fake,0.55224609375,fake,0.52490234375,fake,0.525390625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,117,0.4,0.40-0.42
adm_auto_0117,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/117_adm_34.PNG,fake,real,0.3862691762482614,fake,0.64599609375,fake,0.640625,fake,0.75048828125,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_34,117,0.38,0.38-0.40
adm_auto_0118,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/117_adm_7.PNG,fake,fake,0.5488097397533284,fake,0.9794921875,fake,0.923828125,fake,0.93798828125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,117,0.54,0.54-0.56
adm_auto_0119,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/117_adm_85.PNG,fake,real,0.4240046757885871,fake,0.69287109375,fake,0.6142578125,fake,0.6552734375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,117,0.42,0.42-0.44
adm_auto_0120,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/117_adm_91.PNG,fake,real,0.4045855157628234,real,0.1981201171875,real,0.25830078125,real,0.21728515625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,117,0.4,0.40-0.42
adm_auto_0121,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_153.PNG,fake,real,0.3708014319232896,real,0.2685546875,real,0.2147216796875,real,0.31103515625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_153,118,0.36,0.36-0.38
adm_auto_0122,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_174.PNG,fake,real,0.3835893929649864,fake,0.72265625,fake,0.73193359375,fake,0.6904296875,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_174,118,0.38,0.38-0.40
adm_auto_0123,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_34.PNG,fake,real,0.3922076798214291,real,0.2459716796875,real,0.2978515625,real,0.320068359375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,118,0.38,0.38-0.40
adm_auto_0124,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_7.PNG,fake,real,0.4443708311739469,real,0.361572265625,real,0.29736328125,real,0.1669921875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,118,0.44,0.44-0.46
adm_auto_0125,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_85.PNG,fake,real,0.4465541563826364,real,0.32421875,real,0.384765625,real,0.4140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,118,0.44,0.44-0.46
adm_auto_0126,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/118_adm_91.PNG,fake,real,0.3821968710609324,real,0.34521484375,real,0.388427734375,real,0.27685546875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,118,0.38,0.38-0.40
adm_auto_0127,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_153.PNG,fake,real,0.3788912836010564,fake,0.54248046875,real,0.46923828125,real,0.248291015625,real,False,True,True,2,1,False,False,SP=real;FSD=fake/real/real,adm_153,119,0.36,0.36-0.38
adm_auto_0128,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_174.PNG,fake,real,0.3852286324636138,real,0.374267578125,real,0.380859375,real,0.46875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_174,119,0.38,0.38-0.40
adm_auto_0129,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_34.PNG,fake,real,0.4096167683413568,real,0.307861328125,real,0.37060546875,real,0.355224609375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,119,0.4,0.40-0.42
adm_auto_0130,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_7.PNG,fake,real,0.3782335212961154,real,0.45654296875,real,0.39453125,fake,0.50927734375,real,True,True,False,2,1,False,False,SP=real;FSD=real/real/fake,adm_7,119,0.36,0.36-0.38
adm_auto_0131,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_85.PNG,fake,real,0.4175412757005094,real,0.436279296875,real,0.346923828125,real,0.27392578125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,119,0.4,0.40-0.42
adm_auto_0132,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_91.PNG,fake,real,0.3978875965275354,real,0.419677734375,real,0.45556640625,real,0.490234375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,119,0.38,0.38-0.40
adm_auto_0133,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/11_adm_153.PNG,fake,real,0.4200255178651003,real,0.2978515625,real,0.4638671875,real,0.322998046875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,11,0.42,0.42-0.44
adm_auto_0134,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/11_adm_174.PNG,fake,real,0.4009942522458388,fake,0.5517578125,fake,0.63037109375,fake,0.646484375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,11,0.4,0.40-0.42
adm_auto_0135,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/11_adm_34.PNG,fake,real,0.3940567118819578,real,0.298583984375,real,0.346923828125,real,0.1309814453125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,11,0.38,0.38-0.40
adm_auto_0136,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/11_adm_7.PNG,fake,real,0.486904025925212,real,0.280517578125,real,0.453369140625,fake,0.5380859375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_7,11,0.48,0.48-0.50
adm_auto_0137,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/11_adm_85.PNG,fake,real,0.3838843273102087,real,0.177001953125,real,0.251220703125,real,0.11114501953125,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,11,0.38,0.38-0.40
adm_auto_0138,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/11_adm_91.PNG,fake,real,0.45311733336695,real,0.1044921875,real,0.218994140625,real,0.053192138671875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,11,0.44,0.44-0.46
adm_auto_0139,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/120_adm_153.PNG,fake,real,0.3871123593021422,real,0.46533203125,real,0.357177734375,real,0.482421875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_153,120,0.38,0.38-0.40
adm_auto_0140,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/120_adm_174.PNG,fake,real,0.4341789956520557,fake,0.5615234375,real,0.47900390625,real,0.448974609375,fake,True,False,False,1,2,False,False,SP=fake;FSD=fake/real/real,adm_174,120,0.42,0.42-0.44
adm_auto_0141,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/120_adm_34.PNG,fake,real,0.4038220898917552,real,0.13427734375,real,0.19873046875,real,0.27587890625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,120,0.4,0.40-0.42
adm_auto_0142,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/120_adm_7.PNG,fake,real,0.3888183135275151,real,0.4423828125,real,0.4921875,real,0.464111328125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,120,0.38,0.38-0.40
adm_auto_0143,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/120_adm_85.PNG,fake,real,0.4127021391803804,real,0.167236328125,real,0.2469482421875,real,0.309326171875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,120,0.4,0.40-0.42
adm_auto_0144,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/120_adm_91.PNG,fake,real,0.4038888804855931,fake,0.556640625,real,0.47607421875,fake,0.5205078125,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_91,120,0.4,0.40-0.42
adm_auto_0145,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_153.PNG,fake,real,0.4390713858325971,fake,0.5205078125,real,0.490234375,fake,0.72412109375,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_153,121,0.42,0.42-0.44
adm_auto_0146,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_174.PNG,fake,real,0.3910828632499191,real,0.3359375,real,0.33935546875,fake,0.56787109375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_174,121,0.38,0.38-0.40
adm_auto_0147,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_34.PNG,fake,real,0.3918563742973083,real,0.20556640625,real,0.282958984375,real,0.33544921875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,121,0.38,0.38-0.40
adm_auto_0148,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_7.PNG,fake,real,0.4151098179080902,real,0.2890625,real,0.290283203125,real,0.43212890625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,121,0.4,0.40-0.42
adm_auto_0149,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_85.PNG,fake,real,0.4289814911755918,real,0.318359375,real,0.34765625,real,0.45654296875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,121,0.42,0.42-0.44
adm_auto_0150,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_91.PNG,fake,real,0.458531805726782,fake,0.64697265625,fake,0.6123046875,fake,0.6611328125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,121,0.44,0.44-0.46
adm_auto_0151,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/122_adm_153.PNG,fake,real,0.3885825378721986,real,0.31201171875,real,0.358642578125,real,0.373779296875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_153,122,0.38,0.38-0.40
adm_auto_0152,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/122_adm_174.PNG,fake,real,0.4240112356777062,real,0.28369140625,real,0.306884765625,real,0.2176513671875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,122,0.42,0.42-0.44
adm_auto_0153,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/122_adm_34.PNG,fake,real,0.4750962119356888,real,0.423095703125,fake,0.60009765625,fake,0.60546875,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_34,122,0.46,0.46-0.48
adm_auto_0154,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/122_adm_7.PNG,fake,real,0.4065643896959147,fake,0.61328125,fake,0.57275390625,fake,0.7744140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,122,0.4,0.40-0.42
